epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
118,val,0.39694,0.38194,0.01820,0.00002,0.03960,0.60446,0.00000,0.00000,3.1576,3.7870,0.6207
119,train,0.10575,0.07485,0.00241,0.00006,0.06127,0.73386,0.00000,0.01280,1.1418,1.5462,0.9530
119,val,0.34774,0.33318,0.01239,0.00002,0.03960,0.60439,0.00000,0.00000,2.8566,3.4581,0.6837
120,train,0.09340,0.03937,0.00179,0.00007,0.08620,3.33734,0.00000,0.01132,0.8118,1.1687,0.9692
120,val,0.33257,0.31718,0.01348,0.00002,0.03960,0.60433,0.00000,0.00000,2.8634,3.5158,0.6731
121,train,0.12291,0.06824,0.00282,0.00003,0.07105,3.50678,0.00000,0.01218,1.0654,1.3799,0.9623
121,val,0.29173,0.27588,0.01444,0.00002,0.03960,0.60430,0.00000,0.00000,2.7219,3.3849,0.6970
122,train,0.12682,0.07300,0.00243,0.00000,0.06369,3.39250,0.00000,0.00106,1.0049,1.3272,0.9644
122,val,0.28631,0.27003,0.01478,0.00002,0.03960,0.60422,0.00000,0.00000,2.7554,3.4907,0.6777
123,train,0.14598,0.06662,0.00508,0.00000,0.06940,6.30506,0.00000,0.00000,1.1784,1.6065,0.9424
123,val,0.33206,0.31616,0.01538,0.00002,0.03960,0.60407,0.00000,0.00000,2.7237,3.3862,0.6967
124,train,0.15111,0.07400,0.00372,0.00006,0.06837,5.51297,0.00000,0.00453,1.1825,1.8096,0.9302
124,val,0.41936,0.40389,0.01760,0.00002,0.03960,0.60361,0.00000,0.00000,3.0458,3.6479,0.6480
125,train,0.12275,0.05932,0.00303,0.00009,0.05056,3.73822,0.00000,0.01912,0.8425,1.0724,0.9775
125,val,0.32257,0.30684,0.01757,0.00002,0.03960,0.60318,0.00000,0.00000,2.7369,3.3181,0.7088
126,train,0.14822,0.11236,0.00539,0.00003,0.04430,1.67882,0.00000,0.01368,1.2634,1.7264,0.9373
126,val,0.30803,0.29136,0.01748,0.00002,0.03960,0.60284,0.00000,0.00000,2.9147,3.6058,0.6561
127,train,0.10868,0.04434,0.01009,0.00005,0.05185,4.94583,0.00000,0.00188,0.8943,1.1234,0.9726
127,val,0.27745,0.26040,0.02045,0.00002,0.03960,0.60269,0.00000,0.00000,2.8152,3.3662,0.7003
128,train,0.10039,0.04560,0.01094,0.00001,0.05839,3.19936,0.00000,0.00416,0.8660,1.0382,0.9800
128,val,0.30233,0.28570,0.01928,0.00002,0.03960,0.60259,0.00000,0.00000,2.8619,3.4720,0.6812
129,train,0.11785,0.07648,0.00477,0.00006,0.06759,1.91880,0.00000,0.00863,1.1068,1.2785,0.9705
129,val,0.30158,0.28513,0.01742,0.00002,0.03960,0.60245,0.00000,0.00000,2.7189,3.3982,0.6946
130,train,0.13631,0.04529,0.00303,0.00009,0.06749,7.35353,0.00000,0.00382,0.8468,1.0852,0.9731
130,val,0.25852,0.24249,0.01561,0.00002,0.03960,0.60235,0.00000,0.00000,2.5056,3.1417,0.7389
131,train,0.13673,0.05759,0.00433,0.00000,0.05983,6.48412,0.00000,0.00272,1.0285,1.2831,0.9668
131,val,0.25749,0.24191,0.01468,0.00002,0.03960,0.60209,0.00000,0.00000,2.5564,3.2325,0.7236
132,train,0.13728,0.05455,0.00289,0.00005,0.05900,6.06308,0.00000,0.00427,0.7783,1.1925,0.9757
132,val,0.30813,0.29270,0.01527,0.00002,0.03960,0.60181,0.00000,0.00000,2.7994,3.5709,0.6627
133,train,0.11953,0.05407,0.00263,0.00000,0.05536,4.37589,0.00000,0.00235,0.7692,1.1599,0.9771
133,val,0.27833,0.26271,0.01702,0.00002,0.03960,0.60165,0.00000,0.00000,2.5731,3.2593,0.7190
134,train,0.08561,0.04022,0.00427,0.00003,0.07718,2.71610,0.00000,0.00581,0.8952,1.1484,0.9695
134,val,0.27786,0.26217,0.01428,0.00002,0.03960,0.60155,0.00000,0.00000,2.5757,3.3378,0.7053
135,train,0.15006,0.07914,0.00425,0.00003,0.05849,4.72189,0.00000,0.00084,0.9409,1.4564,0.9647
135,val,0.27676,0.26149,0.01002,0.00002,0.03960,0.60146,0.00000,0.00000,2.6209,3.3925,0.6956
136,train,0.12549,0.07422,0.00690,0.00003,0.04883,3.27875,0.00000,0.00452,1.1521,1.6719,0.9458
136,val,0.29624,0.28112,0.00625,0.00002,0.03960,0.60134,0.00000,0.00000,2.8261,3.6397,0.6496
137,train,0.12203,0.06817,0.00606,0.00003,0.07390,2.99057,0.00000,0.00172,0.9864,1.2707,0.9756
137,val,0.25580,0.24040,0.00729,0.00002,0.03960,0.60126,0.00000,0.00000,2.6943,3.2926,0.7133
138,train,0.08703,0.06131,0.02201,0.00005,0.04574,0.60266,0.00000,0.00243,0.9780,1.2850,0.9731
138,val,0.28020,0.26436,0.01056,0.00002,0.03960,0.60121,0.00000,0.00000,2.9074,3.4929,0.6773
139,train,0.12106,0.05289,0.00316,0.00001,0.05679,4.54002,0.00000,0.00386,0.8930,1.1836,0.9750
139,val,0.26059,0.24443,0.01241,0.00002,0.03960,0.60114,0.00000,0.00000,2.7165,3.3665,0.7002
140,train,0.10394,0.04261,0.00451,0.00001,0.05704,4.64221,0.00000,0.00000,0.7876,1.1596,0.9754
140,val,0.25999,0.24396,0.01235,0.00002,0.03960,0.60094,0.00000,0.00000,2.7531,3.4043,0.6935
141,train,0.12186,0.05904,0.00255,0.00002,0.05178,4.72405,0.00000,0.00106,0.9688,1.1523,0.9671
141,val,0.24467,0.22890,0.01025,0.00002,0.03960,0.60082,0.00000,0.00000,2.5540,3.2191,0.7259
142,train,0.13514,0.04502,0.00353,0.00001,0.06424,6.23407,0.00000,0.02587,0.7377,0.9931,0.9788
142,val,0.28061,0.26507,0.00683,0.00002,0.03960,0.60073,0.00000,0.00000,2.7270,3.5417,0.6682
143,train,0.12151,0.05788,0.00379,0.00003,0.07628,3.86803,0.00000,0.01210,0.8638,1.1516,0.9769
143,val,0.28508,0.26901,0.00671,0.00002,0.03960,0.60057,0.00000,0.00000,2.8505,3.6887,0.6401
144,train,0.09796,0.04804,0.01659,0.00003,0.08758,2.95409,0.00000,0.00396,0.8703,1.1140,0.9746
144,val,0.20622,0.19004,0.01219,0.00002,0.03960,0.60044,0.00000,0.00000,2.3486,2.8874,0.7795
145,train,0.12096,0.05525,0.00621,0.00003,0.06975,4.68371,0.00000,0.00000,0.9429,1.4564,0.9608
145,val,0.27468,0.25952,0.00488,0.00002,0.03960,0.60031,0.00000,0.00000,2.6949,3.5369,0.6691
146,train,0.07333,0.02949,0.00198,0.00003,0.06589,2.75691,0.00000,0.00333,0.5926,0.7662,0.9889
146,val,0.27841,0.26331,0.00667,0.00002,0.03960,0.60010,0.00000,0.00000,2.7146,3.5081,0.6745
147,train,0.11803,0.06895,0.00873,0.00000,0.05680,2.95453,0.00000,0.00228,0.9279,1.3753,0.9691
147,val,0.27110,0.25603,0.00810,0.00002,0.03960,0.59996,0.00000,0.00000,2.7273,3.4754,0.6805
148,train,0.12652,0.04884,0.00297,0.00003,0.06742,6.16218,0.00000,0.00302,0.9148,1.2182,0.9676
148,val,0.23949,0.22367,0.01250,0.00002,0.03960,0.59990,0.00000,0.00000,2.4832,3.1589,0.7361
149,train,0.09281,0.04864,0.00476,0.00004,0.07099,1.75838,0.00000,0.00676,0.7980,0.9761,0.9847
149,val,0.28755,0.27140,0.00885,0.00002,0.03960,0.59977,0.00000,0.00000,2.9017,3.7512,0.6278
150,train,0.13676,0.06846,0.00491,0.00000,0.09113,4.54359,0.00000,0.00000,1.0364,1.6367,0.9543
150,val,0.27317,0.25758,0.00654,0.00002,0.03960,0.59969,0.00000,0.00000,2.7198,3.4974,0.6765
151,train,0.10076,0.04135,0.00986,0.00004,0.06344,3.74239,0.00000,0.00000,0.8295,1.0172,0.9818
151,val,0.30453,0.28996,0.00552,0.00002,0.03960,0.59965,0.00000,0.00000,2.7692,3.4155,0.6915
152,train,0.10679,0.03350,0.00259,0.00003,0.05614,5.12172,0.00000,0.00912,0.6869,0.8978,0.9851
152,val,0.31618,0.30164,0.00808,0.00002,0.03960,0.59956,0.00000,0.00000,2.7007,3.3451,0.7040
153,train,0.11754,0.04647,0.00312,0.00006,0.07436,4.84499,0.00000,0.00743,0.8043,1.0452,0.9800
153,val,0.38130,0.36678,0.00438,0.00002,0.03960,0.59939,0.00000,0.00000,3.1557,3.8932,0.5991
154,train,0.10598,0.03705,0.00834,0.00000,0.07495,4.38275,0.00000,0.00569,0.7298,0.9178,0.9845
154,val,0.30287,0.28804,0.00385,0.00002,0.03960,0.59927,0.00000,0.00000,2.8384,3.5710,0.6627
155,train,0.14135,0.05577,0.00287,0.00002,0.07346,6.51370,0.00000,0.00209,0.8904,1.2519,0.9718
155,val,0.31114,0.29594,0.00452,0.00002,0.03960,0.59916,0.00000,0.00000,2.9431,3.6964,0.6386
156,train,0.10017,0.04905,0.00359,0.00001,0.06783,3.40378,0.00000,0.00000,0.8552,1.3212,0.9684
156,val,0.28743,0.27251,0.00435,0.00002,0.03960,0.59906,0.00000,0.00000,2.7832,3.5010,0.6758
157,train,0.13537,0.07333,0.00377,0.00000,0.05008,4.42654,0.00000,0.00176,1.0833,1.5583,0.9529
157,val,0.31317,0.29845,0.00548,0.00002,0.03960,0.59899,0.00000,0.00000,2.8974,3.6034,0.6566
158,train,0.09916,0.02562,0.00772,0.00004,0.04303,4.74826,0.00000,0.00476,0.5893,0.7205,0.9913
158,val,0.25743,0.24187,0.01243,0.00002,0.03960,0.59898,0.00000,0.00000,2.5401,3.2029,0.7287
159,train,0.09198,0.03568,0.00763,0.00007,0.04667,3.99351,0.00000,0.00213,0.7991,1.0203,0.9791
159,val,0.26997,0.25469,0.00617,0.00002,0.03960,0.59890,0.00000,0.00000,2.7195,3.5250,0.6713
160,train,0.09665,0.04100,0.00322,0.00006,0.05067,3.72415,0.00000,0.00000,0.7673,0.9612,0.9833
160,val,0.31374,0.29824,0.00719,0.00002,0.03960,0.59885,0.00000,0.00000,3.0118,3.9203,0.5935
161,train,0.07894,0.03769,0.00254,0.00004,0.06716,1.85446,0.00000,0.01330,0.7901,0.9805,0.9807
161,val,0.28087,0.26538,0.00935,0.00002,0.03960,0.59881,0.00000,0.00000,2.7730,3.6347,0.6506
162,train,0.10947,0.06879,0.00533,0.00000,0.06828,1.92541,0.00000,0.00000,1.0178,1.3311,0.9727
162,val,0.30676,0.29193,0.00562,0.00002,0.03960,0.59876,0.00000,0.00000,2.8958,3.6619,0.6453
163,train,0.09693,0.04464,0.00352,0.00004,0.07026,3.35374,0.00000,0.00077,0.7374,1.0851,0.9784
163,val,0.29346,0.27915,0.00604,0.00002,0.03960,0.59877,0.00000,0.00000,2.6915,3.3458,0.7039
164,train,0.12332,0.06436,0.00444,0.00001,0.06241,3.52503,0.00000,0.01793,1.0685,1.2897,0.9653
164,val,0.28278,0.26809,0.00670,0.00002,0.03960,0.59874,0.00000,0.00000,2.6706,3.3947,0.6952
165,train,0.08709,0.04081,0.01349,0.00002,0.06278,2.64555,0.00000,0.00717,0.8038,1.0716,0.9728
165,val,0.29321,0.27708,0.01584,0.00002,0.03960,0.59871,0.00000,0.00000,2.8601,3.6182,0.6537
166,train,0.09327,0.03506,0.00281,0.00003,0.07093,4.39788,0.00000,0.00003,0.8890,1.1093,0.9733
166,val,0.23129,0.21435,0.02388,0.00002,0.03960,0.59868,0.00000,0.00000,2.6267,3.3262,0.7074
167,train,0.10736,0.06795,0.00502,0.00003,0.06059,2.05771,0.00000,0.00000,1.0935,1.5769,0.9508
167,val,0.25106,0.23477,0.01966,0.00002,0.03960,0.59865,0.00000,0.00000,2.7052,3.3229,0.7080
168,train,0.13506,0.06957,0.00385,0.00003,0.06788,4.91064,0.00000,0.00468,0.9867,1.3887,0.9556
168,val,0.28336,0.26785,0.01342,0.00002,0.03960,0.59861,0.00000,0.00000,2.6091,3.2056,0.7282
169,train,0.10684,0.05099,0.00173,0.00001,0.08339,2.30845,0.00000,0.02958,0.9019,1.1345,0.9750
169,val,0.30524,0.28977,0.01099,0.00002,0.03960,0.59855,0.00000,0.00000,2.7932,3.4904,0.6778
170,train,0.11695,0.04194,0.00784,0.00002,0.05759,5.61468,0.00000,0.00176,0.8037,1.0639,0.9771
170,val,0.28933,0.27391,0.00957,0.00002,0.03960,0.59855,0.00000,0.00000,2.6621,3.4792,0.6798
171,train,0.10367,0.04505,0.01252,0.00001,0.05729,3.47382,0.00000,0.00178,0.8998,1.1963,0.9751
171,val,0.31881,0.30335,0.01225,0.00002,0.03960,0.59848,0.00000,0.00000,3.0377,3.8594,0.6060
172,train,0.10491,0.05030,0.02842,0.00000,0.07585,2.93794,0.00000,0.00000,0.8952,1.1694,0.9775
172,val,0.28937,0.27333,0.02009,0.00002,0.03960,0.59843,0.00000,0.00000,2.9379,3.5648,0.6639
173,train,0.11017,0.05378,0.00769,0.00003,0.05230,3.34293,0.00000,0.00695,0.8825,1.3276,0.9690
173,val,0.28640,0.27140,0.01167,0.00002,0.03960,0.59845,0.00000,0.00000,2.6292,3.3432,0.7044
174,train,0.11428,0.04241,0.00354,0.00001,0.06471,4.92524,0.00000,0.00004,0.6691,0.9009,0.9868
174,val,0.31969,0.30549,0.00936,0.00002,0.03960,0.59839,0.00000,0.00000,2.9420,3.5186,0.6725
175,train,0.08039,0.02611,0.01783,0.00002,0.05807,3.55630,0.00000,0.00258,0.7096,0.9116,0.9816
175,val,0.28485,0.27104,0.00766,0.00002,0.03960,0.59838,0.00000,0.00000,2.7123,3.2593,0.7190
176,train,0.10819,0.05550,0.00170,0.00002,0.06826,2.99058,0.00000,0.01128,0.9714,1.4201,0.9593
176,val,0.34249,0.32864,0.00675,0.00002,0.03960,0.59833,0.00000,0.00000,3.0692,3.7610,0.6259
177,train,0.11370,0.05536,0.00341,0.00002,0.06793,4.24807,0.00000,0.00060,0.8769,1.2519,0.9685
177,val,0.25933,0.24527,0.01167,0.00002,0.03960,0.59832,0.00000,0.00000,2.6381,3.1021,0.7455
178,train,0.11746,0.06069,0.00249,0.00002,0.05567,3.70893,0.00000,0.00515,0.8606,1.1123,0.9794
178,val,0.30243,0.28831,0.00814,0.00002,0.03960,0.59829,0.00000,0.00000,2.8486,3.5825,0.6606
179,train,0.09790,0.03946,0.02364,0.00003,0.05322,3.63758,0.00000,0.00496,0.7962,1.2550,0.9721
179,val,0.29050,0.27658,0.00616,0.00002,0.03960,0.59825,0.00000,0.00000,2.7782,3.5399,0.6686
180,train,0.11214,0.06783,0.00860,0.00000,0.08049,2.06973,0.00000,0.01023,0.9413,1.3214,0.9680
180,val,0.30454,0.29052,0.00628,0.00002,0.03960,0.59822,0.00000,0.00000,2.8619,3.6403,0.6495
181,train,0.05726,0.02511,0.00204,0.00002,0.06388,1.63670,0.00000,0.00184,0.7189,0.9217,0.9829
181,val,0.33620,0.32164,0.00887,0.00002,0.03960,0.59818,0.00000,0.00000,3.0417,3.8703,0.6038
182,train,0.08510,0.04351,0.01026,0.00002,0.06889,2.17382,0.00000,0.00465,0.8782,1.1052,0.9768
182,val,0.33804,0.32337,0.00971,0.00002,0.03960,0.59817,0.00000,0.00000,3.0395,3.8656,0.6048
183,train,0.12629,0.07282,0.00986,0.00002,0.05535,3.42922,0.00000,0.00105,1.0949,1.7092,0.9419
183,val,0.27926,0.26480,0.01156,0.00002,0.03960,0.59820,0.00000,0.00000,2.6362,3.3047,0.7112
184,train,0.08180,0.03675,0.00742,0.00002,0.06635,3.14740,0.00000,0.00143,0.7668,1.1589,0.9702
184,val,0.30812,0.29405,0.00723,0.00002,0.03960,0.59818,0.00000,0.00000,2.8146,3.6594,0.6458
