epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
45,val,1.31147,1.11941,0.00228,0.00029,0.05300,3.48100,0.00000,0.29644,3.9281,4.9184,0.3637
46,train,0.35657,0.21888,0.00112,0.00001,0.05146,11.82855,0.00000,0.00000,2.2091,2.8446,0.8464
46,val,1.30238,1.10877,0.00271,0.00028,0.05300,3.42782,0.00000,0.30088,3.8829,4.8361,0.3848
47,train,0.31855,0.18431,0.00194,0.00002,0.05830,9.89527,0.00000,0.04440,2.1169,2.6017,0.8397
47,val,1.53280,1.28933,0.00273,0.00028,0.05300,3.32446,0.00000,0.40499,4.0281,4.9516,0.3551
48,train,0.20448,0.15596,0.00117,0.00001,0.08010,2.17221,0.00000,0.03490,1.3760,1.7075,0.9430
48,val,1.30112,1.09964,0.00333,0.00027,0.05300,3.23226,0.00000,0.32263,3.8113,4.7076,0.4171
49,train,0.20497,0.14266,0.00104,0.00001,0.07593,4.73509,0.00000,0.00151,1.6871,2.2489,0.9072
49,val,1.12879,0.98515,0.00310,0.00027,0.05300,3.16250,0.00000,0.20452,3.8753,4.9410,0.3579
50,train,0.27687,0.19028,0.00151,0.00002,0.07822,7.27289,0.00000,0.00000,2.1780,2.8059,0.8253
50,val,1.20795,1.04083,0.00444,0.00027,0.05300,3.11357,0.00000,0.25380,3.7681,4.8197,0.3890
51,train,0.28582,0.13472,0.00369,0.00002,0.05708,12.45759,0.00000,0.02107,1.6832,2.4769,0.8725
51,val,1.51481,1.28204,0.00536,0.00026,0.05300,3.16330,0.00000,0.38565,4.0309,4.9171,0.3641
