epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
12,train,0.55241,0.50347,0.01975,0.00003,0.01217,0.00049,0.00000,0.04074,3.2966,4.1232,0.6470
12,val,0.59568,0.55414,0.02339,0.00003,0.01184,0.00053,0.00000,0.00000,4.0197,4.8133,0.2922
13,train,0.61916,0.57815,0.03109,0.00006,0.01147,0.00031,0.00000,0.02494,3.2368,4.0873,0.6984
13,val,0.57242,0.52616,0.04032,0.00003,0.01184,0.00054,0.00000,0.00000,3.8847,4.7107,0.3221
14,train,0.60039,0.55649,0.04902,0.00004,0.01113,0.00025,0.00000,0.00895,2.9857,3.9061,0.7550
14,val,0.56395,0.51450,0.05523,0.00002,0.01184,0.00053,0.00000,0.00000,4.3774,5.2162,0.1688
15,train,0.52729,0.48573,0.05729,0.00006,0.01463,0.00043,0.00000,0.00198,2.7490,3.5787,0.7919
15,val,0.76262,0.71665,0.06821,0.00002,0.01184,0.00052,0.00000,0.00000,4.6124,5.8191,-0.0345
16,train,0.31621,0.26955,0.07222,0.00007,0.01284,0.03791,0.00000,0.00198,2.4634,3.7779,0.7531
16,val,0.60186,0.54171,0.11253,0.00002,0.01184,0.00052,0.00000,0.00000,4.5496,5.6271,0.0326
17,train,0.32708,0.28021,0.06884,0.00003,0.01404,0.01142,0.00000,0.01000,2.4755,3.5251,0.8061
17,val,0.62527,0.57136,0.08257,0.00002,0.01184,0.00053,0.00000,0.00000,4.3032,5.2521,0.1573
18,train,0.52153,0.44609,0.05128,0.00002,0.01480,0.00783,0.00000,0.07145,2.3041,3.0877,0.8488
18,val,0.74254,0.69221,0.06398,0.00002,0.01184,0.00053,0.00000,0.00000,4.9913,5.8949,-0.0616
19,train,0.59839,0.54895,0.07772,0.00009,0.01343,0.00841,0.00000,0.00000,2.7350,3.6887,0.7732
19,val,0.71660,0.66153,0.07096,0.00002,0.01184,0.00052,0.00000,0.00000,5.3508,6.2977,-0.2117
20,train,0.34784,0.31191,0.04937,0.00004,0.01578,0.00033,0.00000,0.00041,2.4760,3.3620,0.7891
20,val,0.70399,0.65458,0.05346,0.00002,0.01184,0.00052,0.00000,0.00000,4.5281,5.3124,0.1378
21,train,0.26339,0.21815,0.07757,0.00008,0.01327,0.00658,0.00000,0.00882,1.7772,2.5374,0.9026
21,val,0.60016,0.54292,0.06348,0.00002,0.01184,0.00052,0.00000,0.00000,4.0853,4.9130,0.2626
22,train,0.30124,0.26313,0.02312,0.00003,0.01414,0.00044,0.00000,0.00705,2.4009,3.3615,0.7750
22,val,0.67109,0.62574,0.02710,0.00002,0.01184,0.00050,0.00000,0.00000,4.3522,5.0925,0.2077
23,train,0.46836,0.42480,0.03997,0.00005,0.01337,0.00040,0.00000,0.00403,2.1274,3.2346,0.8358
23,val,0.65617,0.60110,0.02802,0.00002,0.01184,0.00053,0.00000,0.00000,4.4904,5.1477,0.1904
24,train,0.23215,0.19712,0.02095,0.00002,0.01244,0.00032,0.00000,0.00117,1.8895,2.8500,0.8520
24,val,0.72312,0.66799,0.03157,0.00002,0.01184,0.00054,0.00000,0.00000,4.4041,5.0638,0.2166
25,train,0.38870,0.33793,0.02165,0.00004,0.01435,0.02297,0.00000,0.02097,2.3161,3.0861,0.8314
25,val,0.93855,0.89241,0.02164,0.00002,0.01184,0.00053,0.00000,0.00000,4.7907,5.4825,0.0817
26,train,0.27634,0.23903,0.02022,0.00004,0.01194,0.01347,0.00000,0.00797,1.8082,2.5943,0.8922
26,val,0.65774,0.59865,0.03614,0.00002,0.01184,0.00053,0.00000,0.00000,4.8844,5.5302,0.0657
27,train,0.23392,0.20066,0.02597,0.00005,0.01425,0.00036,0.00000,0.00002,2.0425,2.8851,0.8459
27,val,0.71110,0.66063,0.02182,0.00002,0.01184,0.00051,0.00000,0.00000,4.7513,5.6001,0.0419
28,train,0.28485,0.24481,0.01127,0.00004,0.01114,0.00033,0.00000,0.00783,2.1780,2.9402,0.8487
28,val,0.70584,0.65309,0.02204,0.00002,0.01184,0.00051,0.00000,0.00000,4.5377,5.3052,0.1402
29,train,0.28195,0.24537,0.02929,0.00003,0.00984,0.00035,0.00000,0.00111,2.3401,3.1651,0.7965
29,val,0.68431,0.62654,0.05838,0.00002,0.01184,0.00053,0.00000,0.00000,4.4182,5.0531,0.2199
30,train,0.45615,0.38998,0.04913,0.00007,0.01213,0.02988,0.00000,0.05503,1.9229,2.7467,0.8866
30,val,0.71626,0.66186,0.06582,0.00002,0.01184,0.00053,0.00000,0.00000,4.5663,5.2327,0.1635
31,train,0.34940,0.29980,0.07541,0.00003,0.01196,0.01479,0.00000,0.00713,2.2097,2.8658,0.8557
31,val,0.61978,0.54976,0.10319,0.00002,0.01184,0.00053,0.00000,0.00000,4.5630,5.2054,0.1722
32,train,0.28294,0.23346,0.07320,0.00002,0.01599,0.00039,0.00000,0.00000,2.2624,3.3493,0.8258
32,val,0.71466,0.64908,0.07830,0.00001,0.01184,0.00052,0.00000,0.00000,4.8625,5.4550,0.0909
33,train,0.24178,0.18652,0.11950,0.00004,0.01570,0.00049,0.00000,0.00011,1.7894,2.5850,0.8848
33,val,0.97092,0.91589,0.07174,0.00001,0.01184,0.00051,0.00000,0.00143,4.7471,5.7548,-0.0118
34,train,0.26779,0.22131,0.08292,0.00005,0.01704,0.00045,0.00000,0.02429,1.9110,2.7209,0.8594
34,val,0.88659,0.84014,0.02426,0.00001,0.01184,0.00051,0.00000,0.00000,4.2225,4.9658,0.2467
35,train,0.46463,0.40792,0.04102,0.00006,0.01695,0.02436,0.00000,0.01819,2.1443,2.8549,0.8675
35,val,0.69783,0.64304,0.02544,0.00002,0.01184,0.00052,0.00000,0.00000,4.1634,4.9085,0.2639
36,train,0.38584,0.33503,0.04902,0.00005,0.01229,0.01047,0.00000,0.00265,2.2005,3.1874,0.8348
36,val,0.71914,0.65495,0.03031,0.00002,0.01184,0.00053,0.00000,0.00000,4.5813,5.5511,0.0586
37,train,0.48523,0.43469,0.04054,0.00005,0.01369,0.01679,0.00000,0.00000,2.8458,3.8854,0.7305
37,val,0.68918,0.63231,0.02804,0.00001,0.01184,0.00051,0.00000,0.00000,4.5081,5.0979,0.2060
38,train,0.26835,0.21575,0.05056,0.00002,0.01452,0.00042,0.00000,0.00425,1.8805,3.0885,0.8380
38,val,0.90248,0.84672,0.03610,0.00001,0.01184,0.00049,0.00000,0.00000,4.4458,5.3272,0.1330
39,train,0.30944,0.25521,0.03247,0.00002,0.01061,0.00045,0.00000,0.02607,2.3206,3.1696,0.7952
39,val,0.72500,0.64930,0.07198,0.00002,0.01184,0.00051,0.00000,0.00000,4.1173,4.9650,0.2469
40,train,0.35470,0.28674,0.05345,0.00003,0.01572,0.00032,0.00000,0.01963,2.5784,3.1560,0.8373
40,val,0.76442,0.68863,0.06072,0.00002,0.01184,0.00052,0.00000,0.00000,4.1442,5.0060,0.2344
41,train,0.20838,0.15255,0.03264,0.00001,0.01399,0.01174,0.00000,0.03386,1.4796,2.0235,0.9172
41,val,0.96587,0.90849,0.03781,0.00001,0.01184,0.00051,0.00000,0.00072,4.4684,5.3200,0.1353
42,train,0.38262,0.33202,0.03808,0.00003,0.01664,0.00039,0.00000,0.00185,2.1570,2.9658,0.8636
42,val,0.72416,0.66199,0.03356,0.00001,0.01184,0.00053,0.00000,0.00000,4.3740,5.0031,0.2353
43,train,0.36188,0.30441,0.01937,0.00003,0.01225,0.00042,0.00000,0.00017,2.2763,3.1572,0.8290
43,val,0.78194,0.70663,0.03960,0.00002,0.01184,0.00056,0.00000,0.00000,4.6988,5.7445,-0.0081
44,train,0.25683,0.20987,0.03660,0.00003,0.01184,0.01060,0.00000,0.00000,1.9106,2.8322,0.8603
44,val,0.88733,0.82997,0.02597,0.00001,0.01184,0.00053,0.00000,0.00722,3.9878,4.7724,0.3042
45,train,0.35990,0.29060,0.02942,0.00004,0.01092,0.02935,0.00000,0.05943,1.8378,2.5897,0.8752
45,val,0.89360,0.83093,0.02235,0.00001,0.01184,0.00052,0.00000,0.01701,3.9897,4.7378,0.3142
46,train,0.27280,0.22832,0.01805,0.00004,0.01731,0.00032,0.00000,0.01827,1.7212,2.4529,0.8956
46,val,0.72300,0.63836,0.04949,0.00002,0.01184,0.00055,0.00000,0.00000,4.7187,5.4805,0.0824
