feature_set,model,feature,importance_kind,mean_abs_importance,std_abs_importance,n_folds
combined,ridge_cv,aux__max_collateral_diameter_mm,coefficient,0.07099799010176151,0.009806178498842516,5
combined,ridge_cv,geom__lpv__torsion__max,coefficient,0.06591607276590827,0.019778568878027078,5
combined,ridge_cv,geom__rpv__curvature__std,coefficient,0.06426608972066636,0.012755594651240536,5
combined,ridge_cv,aux__angle_mpv_tips,coefficient,0.06341402797296775,0.023507694735650314,5
combined,ridge_cv,geom__rpv__present,coefficient,0.06312959918260183,0.016421814813230077,5
combined,ridge_cv,geom__rpv__valid_fraction,coefficient,0.06312959918260183,0.016421814813230077,5
combined,ridge_cv,aux__angle_mpv_lpv,coefficient,0.06186971965567819,0.01020648944323989,5
combined,ridge_cv,aux__spleen_volume_ml,coefficient,0.06038430398613091,0.007412792782259925,5
combined,ridge_cv,extra__rpv_tortuosity,coefficient,0.05895920865339579,0.010598231782926485,5
combined,ridge_cv,geom__tips__n_components__max,coefficient,0.058103096871706374,0.01804206641123519,5
combined,ridge_cv,geom__tips__n_components__mean,coefficient,0.05726962248241925,0.014425174777902427,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__max,coefficient,0.05666317799367994,0.019837590663530115,5
combined,ridge_cv,extra__smv_tortuosity,coefficient,0.05605338131378429,0.01505299244792476,5
combined,ridge_cv,phys__murray_inflow_dev,coefficient,0.05541405990241403,0.012308288885567125,5
combined,ridge_cv,geom__lpv__dA_ds_norm__p90,coefficient,0.05540308163798787,0.014812863615662954,5
combined,ridge_cv,geom__rpv__curvature__p90,coefficient,0.05513711826572478,0.010854546175897933,5
combined,ridge_cv,extra__confluence_area_ratio,coefficient,0.05464590190783057,0.010006887052193582,5
combined,ridge_cv,geom__smv__n_components__p25,coefficient,0.054619795081193065,0.016330146992983855,5
combined,ridge_cv,geom__rpv__curvature__max,coefficient,0.05131962777593925,0.00913372655511914,5
combined,ridge_cv,geom__rpv__curvature__p75,coefficient,0.051180600176825054,0.00964204496063279,5
combined,ridge_cv,extra__confluence_murray3_ratio,coefficient,0.051023871792657896,0.009694259137165448,5
combined,ridge_cv,geom__lpv__length_mm,coefficient,0.04996055928354851,0.012236829518809618,5
combined,ridge_cv,geom__tips__fragmentation_burden,coefficient,0.049890329315982224,0.010318139867050201,5
combined,ridge_cv,aux__area_conservation_bifurc_deviation__present,coefficient,0.0497592967962663,0.016665537148538752,5
combined,ridge_cv,geom__lgv__dA_ds_norm__p50,coefficient,0.04912625445928995,0.014128913902303144,5
combined,ridge_cv,geom__tips__n_components__std,coefficient,0.04876702595535211,0.013693897532219133,5
combined,ridge_cv,geom__sv__inscribed_radius__max,coefficient,0.048485903880201,0.008570408013696589,5
combined,ridge_cv,extra__lpv_max_curvature,coefficient,0.04812557333893703,0.012144893231563465,5
combined,ridge_cv,extra__rpv_mean_curvature,coefficient,0.04789182479677519,0.012146519021885514,5
combined,ridge_cv,phys__conductance_fraction__rpv,coefficient,0.04769482296488618,0.011473176998591992,5
combined,ridge_cv,geom__mpv__dA_ds_norm__p90,coefficient,0.0473105736284073,0.013135933968114001,5
combined,ridge_cv,geom__tips__r_insc_to_r_eq_ratio__std,coefficient,0.047008380190450685,0.012230182222974128,5
combined,ridge_cv,geom__rpv__circularity__std,coefficient,0.0469979509284245,0.016498216105128943,5
combined,ridge_cv,geom__lgv__solidity__max,coefficient,0.04696568362425969,0.010430619215456526,5
combined,ridge_cv,geom__sv__inscribed_radius__std,coefficient,0.04686707356182174,0.007509728416016169,5
combined,ridge_cv,geom__mpv__mean_abs_dA_ds,coefficient,0.04638089384731229,0.011403726312401769,5
combined,ridge_cv,geom__lpv__dA_ds_norm__p75,coefficient,0.04625140704574457,0.009463261533539732,5
combined,ridge_cv,geom__lpv__area_min_to_median,coefficient,0.04611983422946013,0.01261788652093979,5
combined,ridge_cv,geom__lpv__present,coefficient,0.04587415446828701,0.033015081769458415,5
combined,ridge_cv,geom__lpv__valid_fraction,coefficient,0.04587415446828701,0.033015081769458415,5
combined,ridge_cv,phys__murray_bifurc_dev,coefficient,0.045806136733427746,0.012307278914271514,5
combined,ridge_cv,geom__smv__dA_ds_norm__p90,coefficient,0.045679700109186795,0.006007826034962883,5
combined,ridge_cv,geom__lgv__circularity__p90,coefficient,0.04492104796207429,0.018221718157841307,5
combined,ridge_cv,geom__sv__hydraulic_diameter__max,coefficient,0.044849081758373724,0.010185529576741055,5
combined,ridge_cv,phys__collateral_parallel_resistance,coefficient,0.04383977981957276,0.012788839171843034,5
combined,ridge_cv,aux__collateral_burden_score,coefficient,0.0436622120613347,0.011671818232755612,5
combined,ridge_cv,extra__sv_mpv_diameter_ratio,coefficient,0.043596342090263564,0.007796154547594707,5
combined,ridge_cv,aux__angle_mpv_bifurc_total,coefficient,0.04281553662380699,0.015468040762387789,5
combined,ridge_cv,aux__mpv_bifurc_planarity_deg,coefficient,0.042490888050107554,0.017144563445708767,5
combined,ridge_cv,geom__lpv__dA_ds_norm__mean,coefficient,0.042404027049425815,0.013460156570157075,5
combined,ridge_cv,extra__sv_resistance_integral,coefficient,0.04239040414951076,0.013207050571351547,5
combined,ridge_cv,extra__rpv_max_curvature,coefficient,0.04224043405970559,0.015546613214463179,5
combined,ridge_cv,geom__rpv__n_components__max,coefficient,0.04213602889599771,0.017491905247804505,5
combined,ridge_cv,geom__tips__r_insc_to_r_eq_ratio__p10,coefficient,0.04210106148642113,0.007570544625854165,5
combined,ridge_cv,geom__sv__inscribed_radius__p90,coefficient,0.04206200483900128,0.005649635155859331,5
combined,ridge_cv,geom__smv__n_components__min,coefficient,0.04202489047182135,0.016030561776009505,5
combined,ridge_cv,geom__smv__n_components__p10,coefficient,0.04202489047182135,0.016030561776009505,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__std,coefficient,0.04181441832291606,0.02008886301698747,5
combined,ridge_cv,geom__lgv__area__p10,coefficient,0.04174033872425056,0.011991348865168934,5
combined,ridge_cv,geom__tips__r_insc_to_r_eq_ratio__min,coefficient,0.04166824310437975,0.010708445463133705,5
combined,ridge_cv,geom__mpv__curvature__std,coefficient,0.0411385193989942,0.021639710512088624,5
combined,ridge_cv,geom__mpv__curvature__max,coefficient,0.04110197417207055,0.020878706583557873,5
combined,ridge_cv,geom__lgv__area__min,coefficient,0.04059098905159735,0.010765002017566035,5
combined,ridge_cv,extra__mpv_mean_curvature,coefficient,0.04048628150543966,0.023745031356702067,5
combined,ridge_cv,geom__mpv__dA_ds_norm__std,coefficient,0.04041310015737104,0.012341242118950168,5
combined,ridge_cv,geom__rpv__curvature__mean,coefficient,0.040293185191094094,0.007053804112092539,5
combined,ridge_cv,phys__mpv__resistance_proxy,coefficient,0.04024297296665763,0.011908883798461774,5
combined,ridge_cv,geom__lpv__path_chord_ratio,coefficient,0.040163385880296665,0.018020192056627794,5
combined,ridge_cv,phys__lpv_rpv_resistance_ratio,coefficient,0.039985169584544865,0.01976921672964873,5
combined,ridge_cv,extra__smv_mpv_diameter_ratio,coefficient,0.03985490921434853,0.007244185312826351,5
combined,ridge_cv,aux__angle_lpv_rpv,coefficient,0.039831268097588975,0.023378020034671935,5
combined,ridge_cv,geom__rpv__dA_ds_norm__min,coefficient,0.03978705827433936,0.021095731971880964,5
combined,ridge_cv,extra__lgv_mpv_diameter_ratio,coefficient,0.039687670100629145,0.01409216356673044,5
combined,ridge_cv,geom__sv__torsion__p25,coefficient,0.03968736085224323,0.017145333435348954,5
combined,ridge_cv,geom__lpv__curvature__std,coefficient,0.03966213389057183,0.01488514035052401,5
combined,ridge_cv,geom__mpv__n_components__p90,coefficient,0.03958599453133857,0.017220306122731368,5
combined,ridge_cv,extra__mpv_max_curvature,coefficient,0.03957008016340341,0.019171080687933786,5
combined,ridge_cv,phys__mpv__log_resistance_proxy,coefficient,0.039464612360093985,0.011971173759657294,5
combined,ridge_cv,geom__tips__circularity__std,coefficient,0.03943000089038843,0.0152051793472969,5
combined,ridge_cv,aux__sv_max_to_mpv_max_diam_ratio,coefficient,0.03921804478648679,0.010144998435578628,5
combined,ridge_cv,geom__mpv__dA_ds_norm__min,coefficient,0.03919700211471968,0.015282431688236373,5
combined,ridge_cv,geom__rpv__fragmentation_burden,coefficient,0.039042290974215035,0.008944595084210598,5
combined,ridge_cv,geom__lgv__circularity__p75,coefficient,0.039001743273912315,0.011272641741189516,5
combined,ridge_cv,phys__pgv__resistance_proxy,coefficient,0.038952994904871786,0.011576033446013696,5
combined,ridge_cv,geom__sv__hydraulic_diameter__p90,coefficient,0.03871498054634083,0.006915824363753278,5
combined,ridge_cv,geom__lpv__torsion__p90,coefficient,0.0387127325975526,0.02055957363224425,5
combined,ridge_cv,geom__tips__dA_ds_norm__p90,coefficient,0.038398232142811975,0.014162798369354107,5
combined,ridge_cv,phys__path_mpv_rpv_resistance,coefficient,0.03819534234997801,0.015705835089681267,5
combined,ridge_cv,extra__smv_max_curvature,coefficient,0.03816053614643822,0.014084967386528438,5
combined,ridge_cv,geom__lgv__solidity__p90,coefficient,0.03810358960053174,0.007279901441091847,5
combined,ridge_cv,geom__smv__curvature__max,coefficient,0.03793719192662804,0.01363460408910124,5
combined,ridge_cv,geom__lgv__perimeter__std,coefficient,0.03777900055951227,0.01953476526746626,5
combined,ridge_cv,geom__tips__dA_ds_norm__mean,coefficient,0.03773231804077361,0.010658644212000239,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__max,coefficient,0.037482783629821624,0.004280974405021711,5
combined,ridge_cv,geom__tips__path_chord_ratio,coefficient,0.03741958241122918,0.007537345268781009,5
combined,ridge_cv,aux__spleen_liver_ratio,coefficient,0.03727323262429062,0.014588529707908915,5
combined,ridge_cv,geom__sv__torsion__p75,coefficient,0.03673346987898553,0.014400946510266003,5
combined,ridge_cv,geom__mpv__curvature__p90,coefficient,0.03669494298026881,0.03284719758335745,5
combined,ridge_cv,geom__lpv__torsion__std,coefficient,0.03667910681900422,0.006025874097982981,5
combined,ridge_cv,geom__rpv__torsion__max,coefficient,0.03660033036258535,0.015341507962216316,5
combined,ridge_cv,aux__tips_stent_length_mm,coefficient,0.03655888234983227,0.012172548584145716,5
combined,ridge_cv,extra__tips_length,coefficient,0.036558879011002826,0.01217254633796144,5
combined,ridge_cv,extra__splenoportal_path_chord_ratio,coefficient,0.03647606235714471,0.011688815325090647,5
combined,ridge_cv,geom__rpv__curvature__p50,coefficient,0.03639540349697512,0.006960698564435416,5
combined,ridge_cv,phys__conductance_fraction__lpv,coefficient,0.03635360634950029,0.01340130886025138,5
combined,ridge_cv,geom__tips__length_mm,coefficient,0.03624489720314772,0.012405192715672291,5
combined,ridge_cv,geom__lpv__curvature__max,coefficient,0.03614826223903864,0.014181800149670375,5
combined,ridge_cv,geom__mpv__curvature__mean,coefficient,0.03612445531463031,0.024544517936748493,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__p90,coefficient,0.03602809273186234,0.01146921373029068,5
combined,ridge_cv,geom__tips__inscribed_radius__p90,coefficient,0.036017537306204016,0.014409856564465995,5
combined,ridge_cv,geom__mpv__inscribed_radius__std,coefficient,0.03592134050843678,0.014880701064039954,5
combined,ridge_cv,geom__smv__torsion__p10,coefficient,0.03591435895726139,0.01806558701146785,5
combined,ridge_cv,geom__rpv__torsion__p90,coefficient,0.035813500609649294,0.016273610962135057,5
combined,ridge_cv,geom__mpv__area_min_to_median,coefficient,0.03556930802986426,0.013927763222343615,5
combined,ridge_cv,geom__rpv__solidity__p75,coefficient,0.03534097475489452,0.00999753462840781,5
combined,ridge_cv,aux__angle_lpv_rpv__present,coefficient,0.03504816188750581,0.009641126542671992,5
combined,ridge_cv,aux__angle_mpv_bifurc_total__present,coefficient,0.03504816188750581,0.009641126542671992,5
combined,ridge_cv,aux__angle_mpv_rpv__present,coefficient,0.03504816188750581,0.009641126542671992,5
combined,ridge_cv,aux__mpv_bifurc_planarity_deg__present,coefficient,0.03504816188750581,0.009641126542671992,5
combined,ridge_cv,geom__sv__area__min,coefficient,0.0347665917117672,0.007602101183325336,5
combined,ridge_cv,aux__liver_volume_ml,coefficient,0.034551720434828584,0.013320767928104117,5
combined,ridge_cv,extra__rpv_resistance_integral,coefficient,0.03441846288844429,0.0147324026469417,5
combined,ridge_cv,extra__lgv_max_diameter,coefficient,0.034381261798120365,0.016796270089689248,5
combined,ridge_cv,geom__lgv__torsion__min,coefficient,0.03384797940043534,0.027537881490546433,5
combined,ridge_cv,geom__sv__hydraulic_diameter__std,coefficient,0.03380999702955074,0.00901562615278635,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__std,coefficient,0.03374253180356564,0.009753861358258627,5
combined,ridge_cv,geom__sv__area__p25,coefficient,0.033594006155203505,0.008192746520337916,5
combined,ridge_cv,geom__sv__area__p10,coefficient,0.03359004369066641,0.0078053002743672635,5
combined,ridge_cv,geom__rpv__solidity__max,coefficient,0.03328981590245273,0.011998410921163244,5
combined,ridge_cv,geom__smv__inscribed_radius__p50,coefficient,0.03324346263834177,0.010277344151898501,5
combined,ridge_cv,geom__pgv__curvature__min,coefficient,0.03323966197557517,0.011814587763131471,5
combined,ridge_cv,phys__liver_parallel_resistance,coefficient,0.03305916398958215,0.016443439591990648,5
combined,ridge_cv,geom__tips__curv_torsion_energy,coefficient,0.032988484181318285,0.016632981159206306,5
combined,ridge_cv,geom__mpv__curvature__p25,coefficient,0.03277742589445517,0.019353832514559865,5
combined,ridge_cv,extra__lpv_max_diameter,coefficient,0.03273608278131122,0.0051419547224316985,5
combined,ridge_cv,geom__pgv__r_insc_to_r_eq_ratio__p25,coefficient,0.03272086696258122,0.00925793163818459,5
combined,ridge_cv,extra__lgv_tortuosity,coefficient,0.032620570014544645,0.014250570630627691,5
combined,ridge_cv,phys__inflow_parallel_resistance,coefficient,0.03256169614435092,0.008810974232902984,5
combined,ridge_cv,geom__sv__area__p50,coefficient,0.03252274129912924,0.008466574402880941,5
combined,ridge_cv,geom__sv__dA_ds_norm__mean,coefficient,0.032488939945753484,0.011581708239093238,5
combined,ridge_cv,geom__smv__curvature__p75,coefficient,0.03224548838617175,0.007868075264069846,5
combined,ridge_cv,geom__rpv__solidity__p90,coefficient,0.03210562144057193,0.012448433424188192,5
combined,ridge_cv,geom__sv__n_components__p90,coefficient,0.03205473165406253,0.0042958535480984465,5
combined,ridge_cv,geom__lgv__area_p10_to_p90,coefficient,0.0319065825249857,0.006139566901730166,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__p90,coefficient,0.0317449932146883,0.004043793363134074,5
combined,ridge_cv,geom__lgv__perimeter__p10,coefficient,0.03169503013792828,0.008952515954016239,5
combined,ridge_cv,geom__n_present_segments,coefficient,0.03163901147594021,0.010116384008310358,5
combined,ridge_cv,extra__sv_tortuosity,coefficient,0.031600562924703195,0.01741673758278103,5
combined,ridge_cv,geom__lpv__curv_torsion_energy,coefficient,0.03150253126031839,0.0060203952204940375,5
combined,ridge_cv,geom__lpv__hdiam_min_to_max,coefficient,0.03145782361568531,0.007632391611994081,5
combined,ridge_cv,geom__smv__inscribed_radius__max,coefficient,0.031431861377193455,0.011231095797421544,5
combined,ridge_cv,geom__tips__torsion__max,coefficient,0.031421541512769144,0.009996604779489065,5
combined,ridge_cv,extra__tree_area_conservation_mean_dev,coefficient,0.031274128860219755,0.007572770343544706,5
combined,ridge_cv,geom__lgv__hydraulic_diameter__p10,coefficient,0.03109189539887196,0.008825372243459336,5
combined,ridge_cv,geom__pgv__dA_ds_norm__mean,coefficient,0.031066177749166552,0.015732612965173542,5
combined,ridge_cv,geom__pgv__r_insc_to_r_eq_ratio__p10,coefficient,0.03102977713703197,0.007037223610474266,5
combined,ridge_cv,geom__mpv__dA_ds_norm__max,coefficient,0.0310135183449727,0.016281350462664657,5
combined,ridge_cv,geom__lgv__hydraulic_diameter__max,coefficient,0.031010607962662806,0.01110235901757488,5
combined,ridge_cv,geom__tips__circularity__min,coefficient,0.03100703737902825,0.009064955457803794,5
combined,ridge_cv,geom__lpv__inscribed_radius__max,coefficient,0.030988483778057546,0.011918849986476182,5
combined,ridge_cv,geom__lpv__n_components__max,coefficient,0.030890383504534696,0.012435446528924352,5
combined,ridge_cv,geom__sv__inscribed_radius__p75,coefficient,0.030678358066811483,0.004940002495945125,5
combined,ridge_cv,geom__sv__r_eff_mm__mean,coefficient,0.030652580293186415,0.005659075483557743,5
combined,ridge_cv,geom__sv__hydraulic_diameter__mean,coefficient,0.030462194192818627,0.00558676652736133,5
combined,ridge_cv,extra__sv_mean_area,coefficient,0.03042969584756855,0.008721180286620556,5
combined,ridge_cv,geom__sv__hydraulic_diameter__p75,coefficient,0.03037176306908798,0.0057392246635690905,5
combined,ridge_cv,geom__smv__inscribed_radius__mean,coefficient,0.03028536570683321,0.00985122588479505,5
combined,ridge_cv,geom__sv__area__mean,coefficient,0.030264906944623176,0.008714987724357954,5
combined,ridge_cv,phys__tips__log_resistance_proxy,coefficient,0.030229202794211214,0.013378535033722517,5
combined,ridge_cv,geom__lpv__inscribed_radius__p25,coefficient,0.030218606966235333,0.007126919093738204,5
combined,ridge_cv,geom__mpv__curv_torsion_energy,coefficient,0.030091378623314347,0.015192974648593907,5
combined,ridge_cv,geom__pgv__r_insc_to_r_eq_ratio__mean,coefficient,0.030076934485592104,0.009458179319144057,5
combined,ridge_cv,geom__lgv__hdiam_min_to_max,coefficient,0.030027903685781444,0.009525907038731615,5
combined,ridge_cv,geom__mpv__curvature__p50,coefficient,0.029952697370757026,0.02098110141028404,5
combined,ridge_cv,geom__smv__curvature__min,coefficient,0.029821213101265877,0.016495879308945496,5
combined,ridge_cv,geom__lpv__inscribed_radius__p10,coefficient,0.029757740576341802,0.0069418112238988,5
combined,ridge_cv,geom__lgv__path_chord_ratio,coefficient,0.0297538064426787,0.01630902027384406,5
combined,ridge_cv,geom__sv__hydraulic_diameter__min,coefficient,0.029642542334632937,0.004745149909437577,5
combined,ridge_cv,geom__mpv__torsion__std,coefficient,0.02963042329994824,0.011474214785831277,5
combined,ridge_cv,geom__rpv__area__std,coefficient,0.029598021511755074,0.015777362568062444,5
combined,ridge_cv,geom__rpv__path_chord_ratio,coefficient,0.02945533807370926,0.014603637075172492,5
combined,ridge_cv,geom__lgv__torsion__std,coefficient,0.029401750792996367,0.02248153786473331,5
combined,ridge_cv,geom__smv__inscribed_radius__p90,coefficient,0.02936470366950461,0.011709919448938238,5
combined,ridge_cv,geom__lgv__perimeter__min,coefficient,0.029347776258078266,0.007257275063647306,5
combined,ridge_cv,geom__rpv__curv_torsion_energy,coefficient,0.029262271569821807,0.006479389494732369,5
combined,ridge_cv,geom__pgv__curvature__p10,coefficient,0.02921287782665243,0.017217070008794348,5
combined,ridge_cv,geom__mpv__r_insc_to_r_eq_ratio__std,coefficient,0.028963779705202215,0.011778305580291878,5
combined,ridge_cv,geom__rpv__n_components__p50,coefficient,0.028961973398252832,0.013317875859371098,5
combined,ridge_cv,geom__lgv__area__max,coefficient,0.028948564510019714,0.018238422353383403,5
combined,ridge_cv,phys__lgv__resistance_proxy,coefficient,0.028851574796431256,0.0064275549557769405,5
combined,ridge_cv,geom__tips__circularity__p25,coefficient,0.02883125812369463,0.012751947511988259,5
combined,ridge_cv,geom__tips__torsion__min,coefficient,0.028810582244788236,0.014915806858371987,5
combined,ridge_cv,geom__tips__inscribed_radius__std,coefficient,0.028807320800523527,0.009072639607830462,5
combined,ridge_cv,geom__lgv__r_eff_mm__min,coefficient,0.028799877271653097,0.007199691477672484,5
combined,ridge_cv,geom__smv__hydraulic_diameter__p50,coefficient,0.02879985470549032,0.005901606996593634,5
combined,ridge_cv,geom__lgv__hydraulic_diameter__min,coefficient,0.028766934348933248,0.007169805366986546,5
combined,ridge_cv,geom__lpv__curvature__min,coefficient,0.028741991419449324,0.004611798200960054,5
combined,ridge_cv,geom__rpv__n_components__std,coefficient,0.028632418846692802,0.012600892337086262,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__p75,coefficient,0.028578835541626636,0.005366346152175761,5
combined,ridge_cv,geom__sv__perimeter__p50,coefficient,0.028550642942332272,0.0054932743020434,5
combined,ridge_cv,geom__sv__perimeter__p25,coefficient,0.02850981997754925,0.005215272026025378,5
combined,ridge_cv,phys__tips__resistance_proxy,coefficient,0.028472274039299562,0.012942861277420262,5
combined,ridge_cv,geom__lgv__circularity__p25,coefficient,0.028462960423914767,0.011332773887123164,5
combined,ridge_cv,geom__sv__perimeter__min,coefficient,0.02846219816746843,0.004433178320844646,5
combined,ridge_cv,geom__sv__r_eff_mm__min,coefficient,0.028417454138670518,0.00475239500104958,5
combined,ridge_cv,geom__smv__solidity__max,coefficient,0.028325785465623542,0.005264218484056943,5
combined,ridge_cv,geom__smv__hydraulic_diameter__p75,coefficient,0.028316549616904597,0.005657835820235218,5
combined,ridge_cv,geom__lpv__area_p10_to_p90,coefficient,0.02824669571097027,0.007003074444650467,5
combined,ridge_cv,geom__rpv__torsion__p75,coefficient,0.028206443961205686,0.015228510026880717,5
combined,ridge_cv,geom__lpv__inscribed_radius__p90,coefficient,0.028053966206118462,0.012031642526842018,5
combined,ridge_cv,geom__smv__solidity__p90,coefficient,0.028015590217675062,0.0041940629564493175,5
combined,ridge_cv,geom__mpv__torsion__p90,coefficient,0.028001893013950722,0.016106024688207085,5
combined,ridge_cv,extra__sv_mean_diameter,coefficient,0.027933411307320515,0.005422063017240724,5
combined,ridge_cv,geom__sv__dA_ds_norm__min,coefficient,0.027880736961063447,0.012927928059974045,5
combined,ridge_cv,extra__sv_max_diameter,coefficient,0.027820024598331633,0.00862716129023416,5
combined,ridge_cv,geom__tips__n_components__p25,coefficient,0.02781132092680117,0.022337120757348453,5
combined,ridge_cv,extra__sv_max_curvature,coefficient,0.027765069018758685,0.01920613186103904,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__p10,coefficient,0.027590251555762845,0.021239739399693248,5
combined,ridge_cv,geom__lpv__inscribed_radius__mean,coefficient,0.027586128884747714,0.009403220222848717,5
combined,ridge_cv,geom__smv__solidity__p75,coefficient,0.02748158626919723,0.004611236996161184,5
combined,ridge_cv,geom__mpv__n_components__std,coefficient,0.02742181852479366,0.01330638504143317,5
combined,ridge_cv,aux__mpv_min_max_diameter_ratio,coefficient,0.027415240923192075,0.011565247309012044,5
combined,ridge_cv,geom__sv__hydraulic_diameter__p10,coefficient,0.02738656558151532,0.00458099576008707,5
combined,ridge_cv,geom__lgv__curvature__p10,coefficient,0.02733894352681925,0.019375728747003333,5
combined,ridge_cv,geom__smv__curvature__std,coefficient,0.027297379132577144,0.010112545409358168,5
combined,ridge_cv,geom__sv__perimeter__p10,coefficient,0.027268356726953453,0.00454083354506135,5
combined,ridge_cv,geom__rpv__dA_ds_norm__p50,coefficient,0.027260045599817383,0.006972498274121915,5
combined,ridge_cv,geom__lpv__inscribed_radius__min,coefficient,0.027221574139736093,0.0064742472724756564,5
combined,ridge_cv,geom__sv__curvature__std,coefficient,0.027212618745124307,0.023259057855591195,5
combined,ridge_cv,geom__lpv__r_eff_mm__mean,coefficient,0.027157789733321547,0.005644115052288486,5
combined,ridge_cv,geom__pgv__r_insc_to_r_eq_ratio__p50,coefficient,0.027142116500619068,0.010938612895790388,5
combined,ridge_cv,geom__lpv__area__max,coefficient,0.027120680150092214,0.008906028040610267,5
combined,ridge_cv,geom__mpv__dA_ds_norm__p75,coefficient,0.027107609263159183,0.014272943965767853,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__mean,coefficient,0.02704745681074521,0.00556190622643058,5
combined,ridge_cv,geom__rpv__torsion__std,coefficient,0.027027528610189054,0.008460750268457941,5
combined,ridge_cv,geom__lpv__hydraulic_diameter__p50,coefficient,0.026980676533078136,0.006647598576281113,5
combined,ridge_cv,extra__lgv_max_curvature,coefficient,0.026962307975909584,0.019993233948524956,5
combined,ridge_cv,aux__min_lumen_area_to_max_ratio_mpv,coefficient,0.026961383800620308,0.01233064220216715,5
combined,ridge_cv,geom__rpv__dA_ds_norm__p75,coefficient,0.02695810691855886,0.015565286458932076,5
combined,ridge_cv,geom__mpv__torsion__min,coefficient,0.02692085216448533,0.010875736762281396,5
combined,ridge_cv,geom__lgv__circularity__p10,coefficient,0.02689127823878158,0.01157564916766814,5
combined,ridge_cv,geom__lpv__perimeter__max,coefficient,0.02682543935983526,0.007495742152955379,5
combined,ridge_cv,geom__lgv__area__std,coefficient,0.026654736555247093,0.01406648851767926,5
combined,ridge_cv,geom__lgv__perimeter__max,coefficient,0.026601911741161582,0.01569352652401527,5
combined,ridge_cv,geom__sv__curvature__max,coefficient,0.02652130521185069,0.018569737404715913,5
combined,ridge_cv,phys__sv__resistance_proxy,coefficient,0.026511905955420904,0.01109807380258301,5
combined,ridge_cv,extra__diameter_weighted_tortuosity,coefficient,0.026509671582912165,0.015588098723042032,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__mean,coefficient,0.02648489918012379,0.011196687686197998,5
combined,ridge_cv,geom__sv__path_chord_ratio,coefficient,0.026466015389071767,0.01833809083567606,5
combined,ridge_cv,geom__lgv__curvature__max,coefficient,0.026455299503750362,0.017869915048820684,5
combined,ridge_cv,geom__lgv__fragmentation_burden,coefficient,0.026406296008292206,0.005314164551087825,5
combined,ridge_cv,geom__tips__torsion__std,coefficient,0.02635382077378524,0.016198682420492903,5
combined,ridge_cv,phys__pgv__log_resistance_proxy,coefficient,0.02620310002393277,0.011579673642355055,5
combined,ridge_cv,geom__sv__hydraulic_diameter__p50,coefficient,0.02619992037961248,0.005312187593312154,5
combined,ridge_cv,geom__smv__inscribed_radius__p75,coefficient,0.026126660356299423,0.012209676199616087,5
combined,ridge_cv,extra__lgv_mean_curvature,coefficient,0.026043492393394742,0.013120751390591255,5
combined,ridge_cv,geom__lpv__perimeter__p50,coefficient,0.025938132387466496,0.006394881982654744,5
combined,ridge_cv,geom__sv__area__p75,coefficient,0.02593190888956835,0.01020504072257311,5
combined,ridge_cv,phys__rpv__resistance_proxy,coefficient,0.025887856435415336,0.016646406776229205,5
combined,ridge_cv,extra__rpv_length,coefficient,0.025820560618790567,0.012225209278822329,5
combined,ridge_cv,geom__tips__dA_ds_norm__p10,coefficient,0.0257888374267914,0.006077768453341502,5
combined,ridge_cv,geom__rpv__solidity__p50,coefficient,0.025765755906277547,0.006139383371671419,5
combined,ridge_cv,geom__mpv__inscribed_radius__max,coefficient,0.025764398345635653,0.008612762517286786,5
combined,ridge_cv,geom__rpv__length_mm,coefficient,0.0256979369903886,0.010377980969772715,5
combined,ridge_cv,geom__tips__dA_ds_norm__p75,coefficient,0.025697385354496054,0.014073126593470688,5
combined,ridge_cv,extra__lpv_mean_diameter,coefficient,0.025693772417225223,0.005170523259078301,5
combined,ridge_cv,geom__pgv__curvature__p25,coefficient,0.025674234290052063,0.013500139451394423,5
combined,ridge_cv,geom__pgv__r_insc_to_r_eq_ratio__std,coefficient,0.025571476638915947,0.005047755341483675,5
combined,ridge_cv,geom__lpv__torsion__mean,coefficient,0.025518682073180105,0.01446959120514764,5
combined,ridge_cv,geom__sv__curvature__p50,coefficient,0.025503379738112973,0.012867825407353014,5
combined,ridge_cv,geom__lgv__r_insc_to_r_eq_ratio__p25,coefficient,0.02528188063326219,0.014017543287308136,5
combined,ridge_cv,geom__sv__area__p90,coefficient,0.02520895615381189,0.010589777144892525,5
combined,ridge_cv,geom__smv__dA_ds_norm__max,coefficient,0.02516718420308337,0.008054597932239322,5
combined,ridge_cv,geom__rpv__dA_ds_norm__p10,coefficient,0.025162029553108374,0.01933696766536324,5
combined,ridge_cv,geom__tips__n_components__p10,coefficient,0.02514077039678537,0.015046823608448105,5
combined,ridge_cv,geom__rpv__solidity__min,coefficient,0.0250933111117293,0.010540555493212258,5
