epoch,phase,total,main,murray,press,smooth,physio,mono,spread,mae,rmse,r2
31,val,1.22360,1.16259,0.00173,0.00001,0.05769,2.59089,0.00000,0.06332,4.4660,5.4969,0.1939
32,train,0.33875,0.24277,0.00295,0.00001,0.08488,8.95044,0.00000,0.00297,2.0982,2.4717,0.8684
32,val,0.94912,0.91423,0.00278,0.00001,0.05769,2.59093,0.00000,0.01060,4.2903,4.9225,0.3536
33,train,0.36062,0.20025,0.00452,0.00001,0.05904,15.50185,0.00000,0.00000,1.8646,2.5060,0.8666
33,val,1.13737,1.07400,0.00552,0.00001,0.05769,2.59110,0.00000,0.06734,4.2707,5.3553,0.2349
34,train,0.43170,0.33368,0.00497,0.00002,0.05496,8.59061,0.00000,0.01273,2.3615,3.0919,0.8193
34,val,1.27011,1.18081,0.00336,0.00001,0.05769,2.59108,0.00000,0.11937,4.4106,5.4944,0.1946
35,train,0.46042,0.39455,0.00321,0.00002,0.05367,4.18025,0.00000,0.03745,2.0584,2.5866,0.8933
35,val,1.21185,1.15745,0.00423,0.00001,0.05769,2.59112,0.00000,0.04780,4.4366,5.7159,0.1284
36,train,0.22933,0.15463,0.00696,0.00009,0.05366,6.84083,0.00000,0.00037,1.6848,2.1095,0.9111
36,val,1.04793,1.01659,0.00433,0.00001,0.05769,2.59100,0.00000,0.00088,4.4345,5.3998,0.2221
37,train,0.36171,0.19326,0.00648,0.00009,0.05397,16.11194,0.00000,0.00000,1.9784,2.4658,0.8825
37,val,1.08367,1.04764,0.00350,0.00001,0.05769,2.59113,0.00000,0.01150,4.4199,5.4015,0.2216
38,train,0.31771,0.20155,0.00511,0.00025,0.05876,10.76535,0.00000,0.00510,1.6544,1.9906,0.9271
38,val,1.02529,0.98817,0.00704,0.00001,0.05769,2.59107,0.00000,0.01337,4.4013,5.1522,0.2918
39,train,0.22818,0.13697,0.00564,0.00008,0.05809,8.44040,0.00000,0.00334,1.4921,2.0701,0.9122
39,val,0.97704,0.93663,0.00678,0.00001,0.05769,2.59101,0.00000,0.02024,4.2506,5.0535,0.3187
40,train,0.32287,0.18114,0.00459,0.00016,0.04959,13.63030,0.00000,0.00133,1.3668,1.8329,0.9342
40,val,0.96322,0.91354,0.00470,0.00001,0.05769,2.59087,0.00000,0.03901,4.1314,4.9541,0.3452
41,train,0.28190,0.19630,0.00534,0.00001,0.06085,7.78172,0.00000,0.00562,2.0347,2.4018,0.8447
41,val,1.01144,0.95337,0.00393,0.00001,0.05769,2.59029,0.00000,0.05523,4.1431,4.9771,0.3391
42,train,0.21783,0.15920,0.00494,0.00001,0.04918,4.02207,0.00000,0.02564,1.5683,1.9069,0.9164
42,val,0.95135,0.89871,0.00266,0.00001,0.05769,2.59047,0.00000,0.04352,4.0742,4.8214,0.3799
43,train,0.28438,0.15705,0.00450,0.00015,0.05090,11.08321,0.00000,0.01926,1.6439,2.0354,0.9181
43,val,1.07740,1.00647,0.00230,0.00001,0.05769,2.59056,0.00000,0.07941,4.0736,4.9378,0.3495
44,train,0.23858,0.12159,0.00283,0.00001,0.05766,10.22505,0.00000,0.01501,1.2597,1.6257,0.9553
44,val,1.12120,1.06859,0.00307,0.00001,0.05769,2.59077,0.00000,0.04149,4.3030,5.3732,0.2298
